path,label,pca_feature_1,pca_feature_2,pca_feature_3,pca_feature_4,pca_feature_5,pca_feature_6,pca_feature_7,pca_feature_8,pca_feature_9,pca_feature_10,pca_feature_11,pca_feature_12,pca_feature_13,pca_feature_14,pca_feature_15,pca_feature_16,pca_feature_17,pca_feature_18,pca_feature_19,pca_feature_20,pca_feature_21,pca_feature_22,pca_feature_23,pca_feature_24,pca_feature_25,pca_feature_26,pca_feature_27,pca_feature_28,pca_feature_29,pca_feature_30,pca_feature_31,pca_feature_32,pca_feature_33,pca_feature_34,pca_feature_35,pca_feature_36,pca_feature_37,pca_feature_38,pca_feature_39,pca_feature_40,pca_feature_41,pca_feature_42,pca_feature_43,pca_feature_44,pca_feature_45,pca_feature_46,pca_feature_47,pca_feature_48,pca_feature_49,pca_feature_50,pca_feature_51,pca_feature_52,pca_feature_53,pca_feature_54,pca_feature_55,pca_feature_56,pca_feature_57,pca_feature_58,pca_feature_59,pca_feature_60,pca_feature_61,pca_feature_62,pca_feature_63,pca_feature_64,pca_feature_65,pca_feature_66,pca_feature_67,pca_feature_68,pca_feature_69,pca_feature_70,pca_feature_71,pca_feature_72,pca_feature_73,pca_feature_74,pca_feature_75,pca_feature_76,pca_feature_77,pca_feature_78,pca_feature_79,pca_feature_80,pca_feature_81,pca_feature_82,pca_feature_83,pca_feature_84,pca_feature_85,pca_feature_86,pca_feature_87,pca_feature_88,pca_feature_89,pca_feature_90,pca_feature_91,pca_feature_92,pca_feature_93,pca_feature_94,pca_feature_95,pca_feature_96,pca_feature_97,pca_feature_98,pca_feature_99,pca_feature_100,pca_feature_101,pca_feature_102,pca_feature_103,pca_feature_104,pca_feature_105,pca_feature_106,pca_feature_107,pca_feature_108,pca_feature_109,pca_feature_110,pca_feature_111,pca_feature_112,pca_feature_113,pca_feature_114,pca_feature_115,pca_feature_116,pca_feature_117,pca_feature_118,pca_feature_119,pca_feature_120,pca_feature_121,pca_feature_122,pca_feature_123,pca_feature_124,pca_feature_125,pca_feature_126,pca_feature_127,pca_feature_128,pca_feature_129,pca_feature_130,pca_feature_131,pca_feature_132,pca_feature_133,pca_feature_134,pca_feature_135,pca_feature_136,pca_feature_137
s3://p8-data-cloud/Fruits_Cloud/Corn/r_167_100.jpg,Corn,5.845574,-0.87457746,-5.1607203,6.1945033,-6.1677074,1.5348309,9.511051,0.8681521,-0.3349068,5.0929027,-8.613334,1.0025417,1.9855767,0.9257515,-1.2465758,0.51801634,-3.7691526,2.771078,2.2038186,-4.9141393,4.291009,-0.8446295,1.7085164,-0.5623157,0.040870357,4.4435816,0.069517694,0.5320952,2.5068412,0.91146106,-2.152738,-3.1906912,2.0481558,-1.0395025,-1.0558462,0.30635184,2.6830044,3.147363,-1.6898865,0.39501965,1.4806,0.24848272,-0.7931108,-0.17475565,0.63502675,1.0545913,-0.65198797,-1.7173548,0.90734106,-0.33879194,0.5413659,0.17201686,0.7235378,0.36291203,-0.91801685,-0.53151643,-1.0607201,-2.4953275,-0.2456233,-0.5594848,-1.0436927,-0.8332882,1.0103878,-0.07253626,0.47096264,-0.16889772,0.0448963,0.60558337,-0.78190714,0.38134527,0.050309315,-1.3995419,-0.2124861,-0.71889323,0.015046296,-0.899676,-0.79290456,-0.16559221,-0.9584408,1.6398636,-0.3742853,-1.7292926,0.9967344,-0.74637294,0.1488348,-0.5365657,0.44310483,-0.29891658,1.6392264,1.4688193,-0.11573952,-0.36566052,1.1186078,1.3001913,-1.3781017,-0.27483323,-0.652695,0.93667066,0.491043,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Cauliflower/r2_201_100.jpg,Cauliflower,3.2030528,5.854235,3.8662415,-1.9072953,-0.18121877,5.542112,0.40664598,-0.31843498,-0.36889094,-3.9715068,-2.372393,-0.98824567,1.8063158,4.7446375,-1.1535951,-1.0982205,-6.174723,-1.2334158,2.9849412,-5.2411675,0.55672824,0.89812,-1.3744701,1.0237638,-1.0278988,2.4978812,-4.6736116,-3.106317,-1.1078546,-0.44688028,1.510875,-1.8837795,1.4304584,-2.6353953,-1.4405283,1.49022,1.300378,1.3962561,-1.8037554,-1.0419034,1.8801471,-1.3329394,-0.38785094,0.4950368,1.3494586,-0.761444,-0.2581158,-0.03971763,1.014274,1.2000726,1.4313145,-0.70006216,-1.2013078,0.16292305,0.86239785,-1.3943782,-0.7821862,-1.0853746,1.225851,-0.64399886,-0.5901521,0.24952887,2.2224414,0.3614214,0.07547275,-1.2825382,2.2907917,-0.30314946,0.8262202,-0.08410589,0.032437947,-0.7091421,-0.14370792,-0.4112783,1.2958314,-0.75067407,-0.25875676,0.7880422,-1.0722241,2.4443312,-0.22482212,-1.4040459,1.3832934,-0.40882438,0.16148043,-0.7632374,0.97652376,-0.35851443,1.8507001,1.3502691,-0.040824283,-0.24688062,1.2137877,1.3230727,-1.2595221,-0.19513984,-0.7130528,0.89613557,0.39436093,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Kiwi/r_87_100.jpg,Kiwi,1.4853328,5.076781,-13.415645,-9.759202,-0.97501254,8.968237,6.0872765,2.303787,1.6747073,-2.4636304,-0.85766166,2.375076,5.581065,2.534474,-4.151941,-1.294015,-0.6908339,-0.3028093,0.25006434,-0.6061489,4.70083,0.34521854,-1.961777,0.40699,-0.5561576,1.325904,-3.9386837,-2.5276868,-0.67132986,-0.69089,-0.9675403,-0.6099056,1.3904555,-0.7973752,0.41639295,1.4087975,0.06689905,1.4158082,-1.8509854,-0.24878007,1.5913126,-1.4878764,-0.4681602,-0.16114166,0.67524105,0.023810893,0.078039594,-1.1323129,-0.2324253,1.1059458,0.38376087,0.137267,-0.52144486,-0.18113077,-0.26798517,-1.8815867,-0.52442807,-1.8925887,-0.30130365,-0.80556005,-0.43310678,-0.69507074,1.7164416,0.20370169,1.2560502,-0.57607067,0.43666807,0.49264887,-0.61607724,0.11245587,0.9077191,-0.7614112,0.6418595,-0.7288833,-0.09320521,-0.42751098,-0.8108919,-0.82298726,-0.7055338,1.2359703,0.35808584,-2.471828,0.5857992,-0.60232365,0.47288504,-0.24466251,1.1307282,-1.320037,-0.17604914,2.7643533,-0.30751896,-0.7559929,1.8081445,1.4052862,-1.5005627,-0.3528244,-0.7241257,0.99042636,0.5434785,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Kiwi/r_321_100.jpg,Kiwi,-1.8881308,0.8753288,-12.910195,-0.69192785,-4.3063235,11.617274,2.5482488,0.045933433,-4.705998,-3.7382638,-6.400391,2.1434891,-4.369535,0.17832893,-0.7083593,-4.8953495,-4.0598106,-0.2891118,4.3501716,-0.04623869,1.6994333,1.9572402,-1.2969875,-0.17530979,1.3079032,2.3401592,-2.9396114,-2.906945,0.817406,1.5375237,0.28565615,0.16739713,1.5410589,-0.39888534,-0.8663421,0.96640354,-0.56874055,1.6389041,-1.9064052,-0.7478197,1.7026787,-1.7524796,-0.06406338,0.38843778,1.5089389,-0.8200679,-0.09715683,-2.0351462,0.3986703,1.4154227,0.7254556,0.47015703,-0.43370375,-0.5091536,-0.04196811,-1.5955765,-0.4582372,-1.9239881,0.5260906,0.13504694,-0.92242426,-1.8001264,1.0643586,0.6529716,1.5170577,0.29890338,0.6679907,0.61756957,-0.21560764,-0.180758,0.512236,-0.33317965,-0.85259676,-0.1604629,0.40704823,-0.18101265,0.5532503,-0.30305368,0.010410752,0.6153683,-1.614723,-2.6851926,-0.40057936,-1.761545,-0.35221037,-0.2722907,0.49034217,-0.36951253,1.7797664,1.2489105,0.045123458,-0.43060914,0.99505293,1.3039079,-1.3009274,-0.46799183,-0.80402005,0.7191367,0.56350416,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Kiwi/r_43_100.jpg,Kiwi,-3.6139681,2.8110075,-15.463011,-3.3340611,-0.73686785,9.38723,3.5847375,0.2501035,-2.4191408,-2.0116773,-5.69938,3.9058414,1.5626643,1.5164423,-0.61354196,-3.0165513,-4.010593,0.50381523,1.6642528,-0.79928637,1.6541,0.42511785,0.9378739,-1.7987684,1.6158884,4.183983,-3.3263776,0.06557776,-0.09523212,0.32819808,2.1093204,-1.2549418,-2.3464994,-1.8468591,0.09491214,1.068311,0.9446875,-0.10870568,-0.671141,-0.16515118,0.30852506,-1.4350352,-1.7167906,-1.9522156,-0.65458375,-2.3084505,0.9506132,-0.31626174,1.9506122,-0.15665512,1.5775028,-0.76450074,-0.23122369,1.5776061,0.65129536,-1.8330371,0.33374467,-2.183832,-0.797211,-0.58620834,-0.75099075,0.61928624,0.61292833,-0.025510527,0.79997796,-1.4376028,0.75073916,0.98355436,-0.54771686,0.6702853,-1.0420853,-1.4750346,-0.5510644,-0.97775793,0.8985096,-0.3353683,-1.4937764,-1.6601384,1.1891328,2.2850077,-0.13604443,-1.7523813,0.72077125,-0.8093173,-0.24882944,-0.44729525,0.6481954,-0.68050545,1.5906366,1.5429703,-0.038805377,-0.47699198,1.1557163,1.332516,-1.2855585,-0.2007541,-0.74155205,0.9554476,0.5557946,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Corn/2_100.jpg,Corn,1.6210988,-0.71910894,-0.39202434,3.1369746,-5.4388385,1.3763522,7.489155,-0.41176745,0.5468051,8.373249,-4.0803714,-5.301766,-4.3925247,1.9082148,-0.90668964,1.3783398,2.1082885,3.6591659,-2.8046386,1.8304168,1.1966358,3.192907,-3.9343238,0.059351455,-0.25326875,3.030736,-6.2016387,-2.9553847,-2.7790046,0.58707935,2.7596178,-0.47010362,-0.6432088,-1.5859107,0.4272673,0.20616178,-0.42827046,0.4808725,-1.3397034,-0.35533994,1.4379972,-1.7486458,-0.7527849,-0.9520976,0.38533944,-1.1205442,0.38365588,-1.2253282,0.78455484,0.48363453,0.5148139,0.72349524,-0.1812505,0.109426185,-0.23877636,-1.8743306,-0.5452109,-1.5219252,-0.092305034,-0.6299956,-0.86767447,-0.3790107,1.2634883,0.37750664,0.9379462,-0.269377,0.51923513,0.28167242,-0.4801235,0.18987918,0.17601828,-1.6114335,-0.35139823,-0.63926303,-0.18589154,-0.7681062,-0.7698384,-0.40798345,-0.8662381,1.4652467,-0.40120512,-1.7651166,0.90785044,-0.8325457,0.0958768,-0.52562463,0.48325074,-0.26833603,1.6901194,1.4561483,-0.051001016,-0.38193947,1.1813087,1.2918442,-1.3011087,-0.2768164,-0.69434506,0.9529599,0.47690174,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Lime/r_190_100.jpg,Lime,-6.8462076,1.8784184,-7.6691155,-0.08778068,-8.645067,2.6946318,-0.37704462,-4.426946,0.20206395,-6.08578,-6.6790576,0.3387324,2.2405078,1.0969728,-2.995195,-1.5412927,-3.3766513,2.6302693,1.2498114,-1.798775,3.9290369,0.4525542,-1.1376704,-0.051709242,0.60465574,2.093982,-5.237927,-2.3940115,-1.0500177,0.07998017,-0.49937677,-0.16048013,-0.2519865,-1.2938522,0.07177658,1.636099,-0.5322761,2.2783806,-0.98574686,-1.490491,1.7001126,-2.3434472,0.23139758,-1.0685768,1.2876465,-1.0080706,-0.5360381,-3.3029547,1.6693534,-0.2563642,0.40439633,-0.34352574,-1.9150654,0.774419,0.8370002,-0.22716507,-1.4859093,-2.8927314,-0.9940952,-2.5401406,-0.2838059,-1.6909975,1.1503419,-0.60364157,1.4380512,0.13516855,-0.004138597,0.62049216,0.3991001,-0.42635345,-1.4935395,-1.9995337,-0.10989241,1.3544762,0.17153211,-0.9745684,-0.8569801,-0.7216516,-0.8182298,1.110978,0.25820485,-1.0070848,1.1941253,-0.94687027,0.26133123,0.21504608,1.0624586,0.34394354,1.6783695,1.5714096,-0.023677398,-0.4545448,1.4183884,1.322907,-1.3116819,-0.39953807,-0.7571743,0.9641359,0.5768226,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Kiwi/r_94_100.jpg,Kiwi,0.9152504,4.2153277,-13.15129,-7.6060123,-0.6133762,7.347723,4.66534,1.4057351,1.0552095,-2.0228882,-1.4815234,2.8939025,4.055521,0.76732534,-4.5359216,-1.2050986,-1.3771555,0.24556716,-1.0276117,-0.5936524,3.644592,-0.5834211,-0.36291087,1.8874432,-1.9475601,1.2864556,-2.1399853,-2.306887,0.33548218,0.53950626,-0.024849836,0.10694136,1.0989366,-1.4636514,0.50520307,1.1268146,0.076097116,0.16497836,-2.0680604,0.07330314,0.9066581,-2.918798,-0.32837898,0.4204879,0.21361181,-0.1126935,0.84939206,-0.5917637,0.16231987,1.6919802,0.9670304,-0.37615982,-0.38557675,-0.08840496,1.0565431,-2.423448,-1.1140591,-2.4028306,-2.1993666,-0.95161194,-0.7053167,0.5959906,1.0781019,-0.8713124,1.1676245,0.43475434,0.7705054,2.0521832,-0.48901927,-0.25233632,-0.2663712,-0.21291597,-1.3409317,-0.7925895,-1.2833091,-1.6183515,-0.036399543,-0.062238496,-1.1671755,2.3041363,-0.33073214,-1.5240458,0.7272237,-0.6078852,0.010573324,-0.59820765,0.21038346,0.33333215,2.5292466,0.75397587,-0.0017182026,-0.24031626,0.7385732,1.2120248,-1.2539306,-0.27550384,-0.5919779,0.94327444,0.4254209,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Corn/r2_160_100.jpg,Corn,8.244736,-0.6560381,-7.4906507,6.3679347,-7.9359727,-0.8347522,6.992102,2.5362897,-2.363547,-7.212299,-2.797142,4.6307487,0.48190397,-0.20888266,-4.9446516,-2.1366303,-1.6919785,1.039216,2.4178073,-0.7928839,-2.1761386,-0.6043197,-0.68835646,2.0445194,-1.2884189,1.7528001,-3.345538,0.52605,-0.78807956,-0.80677646,-0.18340896,-0.72887063,-0.3517979,-0.9711455,-0.49366882,1.1248786,0.8783612,0.86887634,-2.319129,-1.0271409,3.039288,-1.2991861,-1.5119429,-3.108239,1.661932,-3.0381691,-0.8072407,-1.4779552,1.4963009,-0.27972552,0.29094234,2.0864835,0.98167557,-2.3415399,1.1539947,-1.8628632,-0.645313,-1.458539,-0.21685643,-0.33886307,-2.420774,-0.74311996,1.7410543,-0.47529358,1.1028761,-0.6001059,0.7703597,0.72439986,0.38402456,1.0103925,0.93500316,-1.034921,-0.2746024,-0.12676601,-0.5576089,-0.72422284,-1.1333361,-0.86924726,-1.1982867,1.7222161,-0.060023893,-1.6253645,1.028547,-0.64204407,0.07958225,-0.3973525,0.6350762,-0.33018443,1.593709,1.4002796,-0.068734445,-0.35278472,1.1272777,1.3559437,-1.2855254,-0.29286358,-0.6494506,0.9166158,0.49831784,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Walnut/r_200_100.jpg,Walnut,11.932978,0.4866746,-16.241743,-3.6449518,2.9729466,-2.9705594,-0.09176117,-2.4535284,-3.2640567,-4.128737,-10.820666,-1.7420497,1.5880677,6.0108957,-4.3005137,-0.7370968,3.4095926,-1.2509139,4.155553,-2.690718,2.9495614,3.4271417,-0.17695409,2.0356545,0.3973357,0.34103212,-5.718243,0.29648048,2.263456,-1.656666,0.6449546,0.32709,-1.1842226,1.1889302,-2.8264487,2.3843281,1.6662308,-1.8670158,-1.9833353,-0.6316227,2.1043134,-1.0632601,-0.009660163,-0.32866547,-0.29019466,0.35335165,0.35529646,-0.6574875,0.070815176,0.9931285,2.5222235,0.51911587,-0.69464815,0.41461667,-0.34185848,-1.359494,-0.9872332,-2.0104501,-0.5682445,-0.55830264,-1.1811488,-0.90743136,1.2449158,-0.095903434,0.41900882,-0.326392,0.008974007,0.08022114,-0.34490386,0.42033976,0.10493524,-1.5794897,-0.56448936,-0.15078568,-0.1282628,-0.6732598,-0.6500675,-0.45621786,-0.6186388,1.4038577,-0.28860208,-1.6396347,0.80426663,-0.8494893,-0.048949696,-0.66639346,0.56038475,-0.29342264,1.6503779,1.4361763,-0.102827415,-0.3429319,1.1365212,1.3855085,-1.3049238,-0.2662706,-0.6631712,0.9398267,0.4672974,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Tomato 1/r2_166_100.jpg,Tomato 1,3.419847,-14.035871,-8.017621,-3.693427,1.5263981,3.047286,4.666166,-0.82160866,-2.6705253,-4.9257317,-6.911576,0.19430818,3.5705798,-0.19080183,0.045209516,-1.3974557,-2.6392124,1.0543463,0.3340052,-3.2266161,3.2720945,0.19863024,2.2416124,1.1415896,-0.8607131,0.842838,-4.4623313,-3.1939166,1.0343541,-0.53370464,2.741791,0.21538489,-0.95348465,-3.6852977,-1.7635496,-1.2681084,0.0101515,1.7581344,-1.9213988,-0.9723079,2.6660397,-2.8442361,-3.5494666,-0.93144935,2.8874083,0.20729154,2.5249603,-3.330825,0.63297087,1.4633144,0.78015435,1.0483624,-0.8668236,-0.7748972,-0.7207246,-1.1435257,0.06762193,-2.559707,0.5801937,-0.15498969,-0.6602985,0.82667315,1.9790556,0.94179344,1.3788633,-0.24420689,-0.080140576,0.45062053,-1.4238349,0.16853793,-0.28760737,-0.9395037,0.8735732,-0.24320583,-0.3294522,-0.812725,-1.0372201,-0.72976136,-0.58510274,1.1831073,-0.39183962,-1.6017485,0.754675,-0.35335016,0.1404619,-0.8557108,0.5922204,-0.11064922,1.6541601,1.3430794,-0.026201945,-0.5039757,0.9931071,1.4864863,-1.2747732,-0.22666386,-0.5922844,0.8299165,0.44908753,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Onion white/r_0_100.jpg,Onion white,9.988624,-5.4632735,-11.566178,11.75913,-0.91582733,10.510147,-0.7029166,-3.9156725,-0.90828615,-3.5300531,-2.1452107,0.26520985,2.6585498,0.29663214,-3.7314146,-0.29875758,-2.2491868,4.283913,4.4105067,-2.7569487,3.3810484,1.0231106,-0.3371136,-0.14769703,-0.01794128,0.90248287,-4.1302977,0.48418996,-2.7342205,-0.059279237,1.2075267,-1.1748395,1.4400147,-1.8891302,0.85265064,0.38473448,-1.1437664,1.1004709,-1.3135647,-0.040716354,2.0641642,-0.8326727,-1.5140789,-0.09353805,0.17282313,-0.5419612,0.34364173,-0.2964439,-0.06461869,0.32182872,1.1663833,0.49357784,-1.211112,1.4037834,-0.57305276,-1.8963215,-0.46389413,-0.9506298,0.053645365,-0.5521906,-0.65448123,-1.0300602,1.867425,0.22583136,0.15448937,-1.6936123,-1.8089062,0.024965992,0.6953445,0.225756,-0.54585326,0.21486513,-0.065706015,0.24210751,-0.87013566,-0.9244226,-0.18244483,-1.8950875,-1.1913611,2.319325,-0.89164615,-2.4830885,0.76141226,-0.58357126,0.5110602,-0.7442646,0.28864333,-0.27142662,1.9566647,1.4926256,-0.17191051,-0.62682116,0.9760732,1.203418,-1.4253243,-0.29845786,-0.6390331,0.90939,0.4443819,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Corn/r_51_100.jpg,Corn,6.216772,2.1708763,-8.64762,5.675642,-6.916765,-0.67941266,5.1741276,4.3869405,-2.8124049,-7.937276,-0.9541671,2.5656693,2.1727073,-0.5856302,-3.4125948,-1.2078145,-2.5117853,2.2625914,1.4421209,0.3823203,-1.0348802,0.12749244,-0.5228857,-0.19264768,-1.4688303,3.692777,-5.245584,-1.3664007,0.1101261,-1.6294377,1.5473237,-2.7102394,-0.6991645,-0.5947529,0.29886425,0.5021986,0.8200963,1.6429325,-2.0217903,-0.23309739,3.605968,-1.610913,-0.57751137,-0.036482822,-0.547628,-0.09087753,0.12007468,-1.5837504,0.34272325,0.27989858,1.0357882,-0.65147805,-2.2292824,0.11407232,0.18476829,-1.7574453,0.22469214,-1.8660278,-1.1801256,-0.19411235,1.7903548,-0.7281847,1.463734,-0.47161806,-0.7219613,-0.9737825,-0.9719297,0.09242328,-2.1271694,-0.29437155,-0.050368786,-1.8724391,-0.43899447,-0.8542542,0.34437075,-0.762169,-0.3058022,0.8747521,-0.5718872,0.74847203,-0.719578,-1.6412897,0.6252244,-1.0289875,0.0062172087,-0.62640095,0.23523669,-0.4614042,1.5288297,1.2631906,-0.08269961,-0.42911443,1.1763026,1.414101,-1.4057176,-0.29899415,-0.66866344,0.9764305,0.4701756,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
